,zendesk_calls
2928,https://useblu.zendesk.com/agent/tickets/429398
2931,https://useblu.zendesk.com/agent/tickets/429402
2932,https://useblu.zendesk.com/agent/tickets/429403
2936,https://useblu.zendesk.com/agent/tickets/429407
2940,https://useblu.zendesk.com/agent/tickets/429414
2948,https://useblu.zendesk.com/agent/tickets/429427
2959,https://useblu.zendesk.com/agent/tickets/429440
2966,https://useblu.zendesk.com/agent/tickets/429448
2971,https://useblu.zendesk.com/agent/tickets/429453
2976,https://useblu.zendesk.com/agent/tickets/429459
2980,https://useblu.zendesk.com/agent/tickets/429464
2986,https://useblu.zendesk.com/agent/tickets/429474
2987,https://useblu.zendesk.com/agent/tickets/429475
2999,https://useblu.zendesk.com/agent/tickets/429489
3005,https://useblu.zendesk.com/agent/tickets/429500
3007,https://useblu.zendesk.com/agent/tickets/429501
3009,https://useblu.zendesk.com/agent/tickets/429503
3010,https://useblu.zendesk.com/agent/tickets/429505
3011,https://useblu.zendesk.com/agent/tickets/429506
3012,https://useblu.zendesk.com/agent/tickets/429507
3016,https://useblu.zendesk.com/agent/tickets/429515
3023,https://useblu.zendesk.com/agent/tickets/446657
3026,https://useblu.zendesk.com/agent/tickets/451080
3029,https://useblu.zendesk.com/agent/tickets/446670
3032,https://useblu.zendesk.com/agent/tickets/446692
3037,https://useblu.zendesk.com/agent/tickets/446729
3038,https://useblu.zendesk.com/agent/tickets/446732
3039,https://useblu.zendesk.com/agent/tickets/446737
3042,https://useblu.zendesk.com/agent/tickets/446755
3073,https://useblu.zendesk.com/agent/tickets/431628
3076,https://useblu.zendesk.com/agent/tickets/431677
3089,https://useblu.zendesk.com/agent/tickets/446666
3103,https://useblu.zendesk.com/agent/tickets/431487
3118,https://useblu.zendesk.com/agent/tickets/431503
3125,https://useblu.zendesk.com/agent/tickets/431510
3131,https://useblu.zendesk.com/agent/tickets/431515
3176,https://useblu.zendesk.com/agent/tickets/431576
3177,https://useblu.zendesk.com/agent/tickets/431577
3178,https://useblu.zendesk.com/agent/tickets/431578
3184,https://useblu.zendesk.com/agent/tickets/431588
3191,https://useblu.zendesk.com/agent/tickets/431598
3237,https://useblu.zendesk.com/agent/tickets/431649
3238,https://useblu.zendesk.com/agent/tickets/431651
3246,https://useblu.zendesk.com/agent/tickets/431659
3253,https://useblu.zendesk.com/agent/tickets/431667
3271,https://useblu.zendesk.com/agent/tickets/446675
3290,https://useblu.zendesk.com/agent/tickets/446697
3322,https://useblu.zendesk.com/agent/tickets/437163
3331,https://useblu.zendesk.com/agent/tickets/437176
3363,https://useblu.zendesk.com/agent/tickets/446713
3365,https://useblu.zendesk.com/agent/tickets/441224
3369,https://useblu.zendesk.com/agent/tickets/446718
3373,https://useblu.zendesk.com/agent/tickets/446722
3390,https://useblu.zendesk.com/agent/tickets/446744
3404,https://useblu.zendesk.com/agent/tickets/446761
3405,https://useblu.zendesk.com/agent/tickets/446762
3413,https://useblu.zendesk.com/agent/tickets/446774
3414,https://useblu.zendesk.com/agent/tickets/446775
3436,https://useblu.zendesk.com/agent/tickets/446799
3440,https://useblu.zendesk.com/agent/tickets/446807
3452,https://useblu.zendesk.com/agent/tickets/446819
3460,https://useblu.zendesk.com/agent/tickets/439324
3467,https://useblu.zendesk.com/agent/tickets/442927
3479,https://useblu.zendesk.com/agent/tickets/439214
3484,https://useblu.zendesk.com/agent/tickets/439220
3486,https://useblu.zendesk.com/agent/tickets/439222
3508,https://useblu.zendesk.com/agent/tickets/439245
3509,https://useblu.zendesk.com/agent/tickets/439246
3543,https://useblu.zendesk.com/agent/tickets/439283
3553,https://useblu.zendesk.com/agent/tickets/439295
3564,https://useblu.zendesk.com/agent/tickets/439305
3565,https://useblu.zendesk.com/agent/tickets/439307
3567,https://useblu.zendesk.com/agent/tickets/439309
3573,https://useblu.zendesk.com/agent/tickets/439315
3583,https://useblu.zendesk.com/agent/tickets/439330
3588,https://useblu.zendesk.com/agent/tickets/439335
3589,https://useblu.zendesk.com/agent/tickets/439337
3596,https://useblu.zendesk.com/agent/tickets/439346
3598,https://useblu.zendesk.com/agent/tickets/439348
3601,https://useblu.zendesk.com/agent/tickets/439351
3610,https://useblu.zendesk.com/agent/tickets/439359
3612,https://useblu.zendesk.com/agent/tickets/439361
3615,https://useblu.zendesk.com/agent/tickets/439365
3616,https://useblu.zendesk.com/agent/tickets/439366
3617,https://useblu.zendesk.com/agent/tickets/439367
3619,https://useblu.zendesk.com/agent/tickets/439371
3620,https://useblu.zendesk.com/agent/tickets/439372
3623,https://useblu.zendesk.com/agent/tickets/439375
3636,https://useblu.zendesk.com/agent/tickets/448953
3637,https://useblu.zendesk.com/agent/tickets/448965
3640,https://useblu.zendesk.com/agent/tickets/448971
3644,https://useblu.zendesk.com/agent/tickets/448990
3650,https://useblu.zendesk.com/agent/tickets/449008
3665,https://useblu.zendesk.com/agent/tickets/459218
3670,https://useblu.zendesk.com/agent/tickets/449082
3671,https://useblu.zendesk.com/agent/tickets/449086
3674,https://useblu.zendesk.com/agent/tickets/459238
3682,https://useblu.zendesk.com/agent/tickets/441149
3706,https://useblu.zendesk.com/agent/tickets/441139
3710,https://useblu.zendesk.com/agent/tickets/441144
3717,https://useblu.zendesk.com/agent/tickets/441216
3721,https://useblu.zendesk.com/agent/tickets/441221
3723,https://useblu.zendesk.com/agent/tickets/441223
3734,https://useblu.zendesk.com/agent/tickets/441236
3735,https://useblu.zendesk.com/agent/tickets/441237
3738,https://useblu.zendesk.com/agent/tickets/441240
3745,https://useblu.zendesk.com/agent/tickets/441248
3755,https://useblu.zendesk.com/agent/tickets/441260
3767,https://useblu.zendesk.com/agent/tickets/441273
3780,https://useblu.zendesk.com/agent/tickets/441286
3784,https://useblu.zendesk.com/agent/tickets/441291
3791,https://useblu.zendesk.com/agent/tickets/441301
3797,https://useblu.zendesk.com/agent/tickets/441307
3798,https://useblu.zendesk.com/agent/tickets/441309
3802,https://useblu.zendesk.com/agent/tickets/441313
3804,https://useblu.zendesk.com/agent/tickets/441315
3805,https://useblu.zendesk.com/agent/tickets/441318
3808,https://useblu.zendesk.com/agent/tickets/441321
3812,https://useblu.zendesk.com/agent/tickets/441325
3818,https://useblu.zendesk.com/agent/tickets/441331
3824,https://useblu.zendesk.com/agent/tickets/441338
3835,https://useblu.zendesk.com/agent/tickets/441353
3840,https://useblu.zendesk.com/agent/tickets/441358
3850,https://useblu.zendesk.com/agent/tickets/441369
3853,https://useblu.zendesk.com/agent/tickets/441373
3859,https://useblu.zendesk.com/agent/tickets/448950
3860,https://useblu.zendesk.com/agent/tickets/448951
3865,https://useblu.zendesk.com/agent/tickets/448958
3874,https://useblu.zendesk.com/agent/tickets/448970
3893,https://useblu.zendesk.com/agent/tickets/448994
3897,https://useblu.zendesk.com/agent/tickets/449000
3951,https://useblu.zendesk.com/agent/tickets/449065
3954,https://useblu.zendesk.com/agent/tickets/449069
3983,https://useblu.zendesk.com/agent/tickets/442888
3985,https://useblu.zendesk.com/agent/tickets/442891
4006,https://useblu.zendesk.com/agent/tickets/442994
4009,https://useblu.zendesk.com/agent/tickets/450648
4010,https://useblu.zendesk.com/agent/tickets/450649
4012,https://useblu.zendesk.com/agent/tickets/443018
4013,https://useblu.zendesk.com/agent/tickets/443020
4015,https://useblu.zendesk.com/agent/tickets/442843
4016,https://useblu.zendesk.com/agent/tickets/461353
4029,https://useblu.zendesk.com/agent/tickets/442868
4044,https://useblu.zendesk.com/agent/tickets/442870
4047,https://useblu.zendesk.com/agent/tickets/442873
4051,https://useblu.zendesk.com/agent/tickets/442878
4054,https://useblu.zendesk.com/agent/tickets/442881
4056,https://useblu.zendesk.com/agent/tickets/442883
4066,https://useblu.zendesk.com/agent/tickets/442897
4077,https://useblu.zendesk.com/agent/tickets/442912
4098,https://useblu.zendesk.com/agent/tickets/442947
4101,https://useblu.zendesk.com/agent/tickets/442951
4113,https://useblu.zendesk.com/agent/tickets/442964
4130,https://useblu.zendesk.com/agent/tickets/442991
4139,https://useblu.zendesk.com/agent/tickets/443003
4144,https://useblu.zendesk.com/agent/tickets/443007
4161,https://useblu.zendesk.com/agent/tickets/459165
4170,https://useblu.zendesk.com/agent/tickets/459174
4243,https://useblu.zendesk.com/agent/tickets/459254
4246,https://useblu.zendesk.com/agent/tickets/459258
4258,https://useblu.zendesk.com/agent/tickets/451025
4262,https://useblu.zendesk.com/agent/tickets/451047
4268,https://useblu.zendesk.com/agent/tickets/450552
4270,https://useblu.zendesk.com/agent/tickets/450554
4272,https://useblu.zendesk.com/agent/tickets/450559
4289,https://useblu.zendesk.com/agent/tickets/451074
4305,https://useblu.zendesk.com/agent/tickets/451014
4321,https://useblu.zendesk.com/agent/tickets/451028
4325,https://useblu.zendesk.com/agent/tickets/451035
4333,https://useblu.zendesk.com/agent/tickets/451048
4340,https://useblu.zendesk.com/agent/tickets/451056
4341,https://useblu.zendesk.com/agent/tickets/451057
4343,https://useblu.zendesk.com/agent/tickets/451059
4351,https://useblu.zendesk.com/agent/tickets/451067
4357,https://useblu.zendesk.com/agent/tickets/451083
4358,https://useblu.zendesk.com/agent/tickets/451084
4362,https://useblu.zendesk.com/agent/tickets/451088
4363,https://useblu.zendesk.com/agent/tickets/451099
4369,https://useblu.zendesk.com/agent/tickets/451095
4371,https://useblu.zendesk.com/agent/tickets/451098
4379,https://useblu.zendesk.com/agent/tickets/461444
4414,https://useblu.zendesk.com/agent/tickets/453032
4455,https://useblu.zendesk.com/agent/tickets/453077
4460,https://useblu.zendesk.com/agent/tickets/453085
4526,https://useblu.zendesk.com/agent/tickets/455198
4539,https://useblu.zendesk.com/agent/tickets/455213
4540,https://useblu.zendesk.com/agent/tickets/455214
4545,https://useblu.zendesk.com/agent/tickets/455220
4546,https://useblu.zendesk.com/agent/tickets/455221
4548,https://useblu.zendesk.com/agent/tickets/455225
4549,https://useblu.zendesk.com/agent/tickets/455226
4553,https://useblu.zendesk.com/agent/tickets/455230
4560,https://useblu.zendesk.com/agent/tickets/455238
4567,https://useblu.zendesk.com/agent/tickets/455246
4572,https://useblu.zendesk.com/agent/tickets/455250
4582,https://useblu.zendesk.com/agent/tickets/455263
4586,https://useblu.zendesk.com/agent/tickets/455267
4590,https://useblu.zendesk.com/agent/tickets/455275
4599,https://useblu.zendesk.com/agent/tickets/455285
4614,https://useblu.zendesk.com/agent/tickets/470576
4616,https://useblu.zendesk.com/agent/tickets/470584
4678,https://useblu.zendesk.com/agent/tickets/470572
4681,https://useblu.zendesk.com/agent/tickets/470577
4685,https://useblu.zendesk.com/agent/tickets/470581
4686,https://useblu.zendesk.com/agent/tickets/470583
4705,https://useblu.zendesk.com/agent/tickets/470607
4718,https://useblu.zendesk.com/agent/tickets/456842
4754,https://useblu.zendesk.com/agent/tickets/456912
4780,https://useblu.zendesk.com/agent/tickets/456965
4789,https://useblu.zendesk.com/agent/tickets/456957
4790,https://useblu.zendesk.com/agent/tickets/456958
4829,https://useblu.zendesk.com/agent/tickets/461395
4843,https://useblu.zendesk.com/agent/tickets/461412
4936,https://useblu.zendesk.com/agent/tickets/463808
4945,https://useblu.zendesk.com/agent/tickets/463821
4959,https://useblu.zendesk.com/agent/tickets/465719
4981,https://useblu.zendesk.com/agent/tickets/465829
4983,https://useblu.zendesk.com/agent/tickets/465831
4988,https://useblu.zendesk.com/agent/tickets/465838
4992,https://useblu.zendesk.com/agent/tickets/465842
5002,https://useblu.zendesk.com/agent/tickets/465853
5012,https://useblu.zendesk.com/agent/tickets/465865
5013,https://useblu.zendesk.com/agent/tickets/465866
5014,https://useblu.zendesk.com/agent/tickets/465868
5015,https://useblu.zendesk.com/agent/tickets/465869
5016,https://useblu.zendesk.com/agent/tickets/465870
5025,https://useblu.zendesk.com/agent/tickets/465880
